engine,input_id,source_kind,modality,operation,completed,total_seconds,pair_id,status,native_values_unchanged,record_present,numeric_digest_equal,baseline_seconds,audited_seconds,baseline_value_count,observed_value_count,baseline_nonfinite_count,observed_nonfinite_count,checkpoint_count,relationship_acceptance,reason,raw_configuration_sha256,baseline_values_sha256,observed_values_sha256,resolved_configuration_sha256
mirp,hippocampus_172,public_anatomical,mr,identity,True,8.5385477000018,mirp|hippocampus_172|identity,satisfied,True,True,True,3.397396000000299,4.034352999999101,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,014eceaed40779476646cfeea9ed9c201547183bf2475a82180c138b2b20aab0,014eceaed40779476646cfeea9ed9c201547183bf2475a82180c138b2b20aab0,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_172,public_anatomical,mr,cubic_1p3,True,5.219462100001692,mirp|hippocampus_172|cubic_1p3,unavailable,True,True,True,1.9944646000003559,2.1519095999974525,185,185,0,0,1,False,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,837748711d28cb62251e98eaf64ed478fcf785bb8050bf8a5e896464bb5c5a50,837748711d28cb62251e98eaf64ed478fcf785bb8050bf8a5e896464bb5c5a50,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_172,public_anatomical,mr,linear_1p3,True,5.225666399997863,mirp|hippocampus_172|linear_1p3,unavailable,True,True,True,1.9492664999997942,2.2279288999998244,185,185,0,0,1,False,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,d913a8a79c335522f1050158682e77e6b82331435055ce581d5d9ff09e435a7d,d913a8a79c335522f1050158682e77e6b82331435055ce581d5d9ff09e435a7d,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_244,public_anatomical,mr,identity,True,7.170189800002845,mirp|hippocampus_244|identity,satisfied,True,True,True,2.623127299997577,3.507844700001442,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,85487bf6c2ccfd371452b4c66fb5cb54434f529242923b3465e24443a164b81d,85487bf6c2ccfd371452b4c66fb5cb54434f529242923b3465e24443a164b81d,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_244,public_anatomical,mr,cubic_1p3,True,5.635506099999475,mirp|hippocampus_244|cubic_1p3,satisfied,True,True,True,1.5835349000008136,2.917689900001278,185,185,0,0,1,True,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,a5bada508a0ee2e0ca02fc8d12d722edbb16b6ecba8e3d6841d3e93bec85e322,a5bada508a0ee2e0ca02fc8d12d722edbb16b6ecba8e3d6841d3e93bec85e322,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_244,public_anatomical,mr,linear_1p3,True,4.664362200001051,mirp|hippocampus_244|linear_1p3,satisfied,True,True,True,1.8164213000018208,1.7016612000006717,185,185,0,0,1,True,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,0e6567352461c893cedfea7e322bd39c7944ca10eeaa75c68cb5ea3ba406edee,0e6567352461c893cedfea7e322bd39c7944ca10eeaa75c68cb5ea3ba406edee,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_224,public_anatomical,mr,identity,True,13.853247300001385,mirp|hippocampus_224|identity,satisfied,True,True,True,6.324784799999179,6.412571199998638,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,f3f93ccbc333e4cfb8908ec5a129ef3112fdc1fe2bd2b480a82e20faa91c133c,f3f93ccbc333e4cfb8908ec5a129ef3112fdc1fe2bd2b480a82e20faa91c133c,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_224,public_anatomical,mr,cubic_1p3,True,7.566464600000472,mirp|hippocampus_224|cubic_1p3,indeterminate,True,True,True,2.314995500000805,4.232885199999146,185,185,0,0,1,False,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,bbda75510c3ac9c8e2aaa3a2a7541ce744cd46d3f6843de4ca1376e4b1222e4f,bbda75510c3ac9c8e2aaa3a2a7541ce744cd46d3f6843de4ca1376e4b1222e4f,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_224,public_anatomical,mr,linear_1p3,True,6.285387899999478,mirp|hippocampus_224|linear_1p3,indeterminate,True,True,True,2.311309799999435,2.8789137000021583,185,185,0,0,1,False,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,c1fcf987a666fb357011cd4e9946583c3bf71f4a48c0c1c5d4d74a202c7ab02d,c1fcf987a666fb357011cd4e9946583c3bf71f4a48c0c1c5d4d74a202c7ab02d,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_193,public_anatomical,mr,identity,True,10.608706300001359,mirp|hippocampus_193|identity,satisfied,True,True,True,4.545863200000895,5.063864499999909,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,430c7df913965ef72fa3707414479a80ca1526efbfd4ca6605ac610c46ca1ef0,430c7df913965ef72fa3707414479a80ca1526efbfd4ca6605ac610c46ca1ef0,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_193,public_anatomical,mr,cubic_1p3,True,4.105859800001781,mirp|hippocampus_193|cubic_1p3,indeterminate,True,True,True,1.3191059000018868,1.676708900002268,185,185,0,0,1,False,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,a50a146ba4e9e3c56d9dea37642d8d6baf2e822ee691f9957f96745fa1c51008,a50a146ba4e9e3c56d9dea37642d8d6baf2e822ee691f9957f96745fa1c51008,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_193,public_anatomical,mr,linear_1p3,True,3.4134645000012824,mirp|hippocampus_193|linear_1p3,indeterminate,True,True,True,1.3297593999996025,0.997261399999843,185,185,0,0,1,False,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,035ea96b4316b61493498624ca61b0b29b488608084f12ff0b23c0a660bbfbcf,035ea96b4316b61493498624ca61b0b29b488608084f12ff0b23c0a660bbfbcf,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_169,public_anatomical,mr,identity,True,9.796379200000956,mirp|hippocampus_169|identity,satisfied,True,True,True,4.222700899998017,4.516768800000136,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,5df6c630e3a89440c6cd001a810dc7c349963aa95d2176c556c98f9c7b4a431b,5df6c630e3a89440c6cd001a810dc7c349963aa95d2176c556c98f9c7b4a431b,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_169,public_anatomical,mr,cubic_1p3,True,4.865440499997931,mirp|hippocampus_169|cubic_1p3,indeterminate,True,True,True,1.3828403999978036,2.3458597000026202,185,185,0,0,1,False,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,d98ec2a8b3be3bbc9ecb33d8e0aa7e55dec1e5882a3787bb93aaa86b5612c1b5,d98ec2a8b3be3bbc9ecb33d8e0aa7e55dec1e5882a3787bb93aaa86b5612c1b5,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_169,public_anatomical,mr,linear_1p3,True,3.491771900000458,mirp|hippocampus_169|linear_1p3,indeterminate,True,True,True,1.295259200000146,1.019436399998085,185,185,0,0,1,False,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,1a6a51944fdeb660c03a2406eef0c2254cf1dbe7379d387e2aee0c887fdf5a88,1a6a51944fdeb660c03a2406eef0c2254cf1dbe7379d387e2aee0c887fdf5a88,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_248,public_anatomical,mr,identity,True,9.892954899998585,mirp|hippocampus_248|identity,satisfied,True,True,True,4.166356499998074,4.676006500001677,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,3ff89bfb6f1169e4c6def1ffea5611ff03ac200fa93bbf53b7de3d2d0581e8dc,3ff89bfb6f1169e4c6def1ffea5611ff03ac200fa93bbf53b7de3d2d0581e8dc,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_248,public_anatomical,mr,cubic_1p3,True,6.117002099999809,mirp|hippocampus_248|cubic_1p3,satisfied,True,True,True,1.809075599998323,3.279737100001512,185,185,0,0,1,True,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,4a752d83f74c3e6b764452eda564554f420e0b55bc03667595a3be5f3eec3833,4a752d83f74c3e6b764452eda564554f420e0b55bc03667595a3be5f3eec3833,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_248,public_anatomical,mr,linear_1p3,True,4.806158200000937,mirp|hippocampus_248|linear_1p3,satisfied,True,True,True,1.784324900003412,1.971277900000132,185,185,0,0,1,True,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,33b62145c3a9f0aaf85fb8b7776316296b1fb5151361c5998f70eab5a1dd94b5,33b62145c3a9f0aaf85fb8b7776316296b1fb5151361c5998f70eab5a1dd94b5,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,spleen_22,public_anatomical,ct,identity,True,105.03778429999875,mirp|spleen_22|identity,unavailable,True,True,True,50.9513283999986,52.68374219999896,185,185,0,0,1,False,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,de0f6873c985a50f005452d940274ddf194f5f72b159a61d1d80aafd1a3d5b05,de0f6873c985a50f005452d940274ddf194f5f72b159a61d1d80aafd1a3d5b05,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,spleen_28,public_anatomical,ct,identity,True,31.4307355000019,mirp|spleen_28|identity,unavailable,True,True,True,14.783298900001682,15.470239399997809,185,185,0,0,1,False,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,878b04bdd58213e31ad8e5e04be17e8899966a4a74fd967d3f0de726eeceda2f,878b04bdd58213e31ad8e5e04be17e8899966a4a74fd967d3f0de726eeceda2f,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
pyradiomics,synthetic_921101,synthetic,mr,identity,True,0.7843070999988413,pyradiomics|synthetic_921101|identity,satisfied,True,True,True,0.04079959999944549,0.0632536999983131,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,7fc8e7d78a6ddec00eb2b40b84083d30c6ab6479eee2ae18c23df7ae1a29798d,7fc8e7d78a6ddec00eb2b40b84083d30c6ab6479eee2ae18c23df7ae1a29798d,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
pyradiomics,synthetic_921101,synthetic,mr,cubic_1p3,True,2.0188163000020722,pyradiomics|synthetic_921101|cubic_1p3,satisfied,True,True,True,0.051035500000580214,1.3576711999994586,107,107,0,0,3,,,be5df3fc995b11950c133946fa937cbb0d849c733d9dd3c763ded200bd0b008d,acc180779c5dc466e9f7b2a53782115a8cf36db23061c850b5bacdaf7697f798,acc180779c5dc466e9f7b2a53782115a8cf36db23061c850b5bacdaf7697f798,0857eb610305dbea203fe926513354743b503c7d4348c9ca04f8d72f6c3d5f35
pyradiomics,synthetic_921101,synthetic,mr,linear_1p3,True,0.7270476000012422,pyradiomics|synthetic_921101|linear_1p3,satisfied,True,True,True,0.04606190000049537,0.09906030000274768,107,107,0,0,3,,,c3bd72bb78e3a33d7f72647aae0736116530a988a313c0fb5bc10fb0a7713430,4a9ebc2977432133a012ffad26ce41b61914e2c61ce7f77c7eff5f45c862b20c,4a9ebc2977432133a012ffad26ce41b61914e2c61ce7f77c7eff5f45c862b20c,9f15641a82f8c4ec2f71ddb81197a4404cc640d3d86bb34613a97ccac01ede1f
pyradiomics,synthetic_921102,synthetic,mr,identity,True,0.7321703000015987,pyradiomics|synthetic_921102|identity,satisfied,True,True,True,0.04051880000042729,0.07697180000104709,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,246a5174499971dcb9e9b0ada3c9485a9610f668c3381baaa1232465c744e852,246a5174499971dcb9e9b0ada3c9485a9610f668c3381baaa1232465c744e852,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
pyradiomics,synthetic_921102,synthetic,mr,cubic_1p3,True,2.3159192000020994,pyradiomics|synthetic_921102|cubic_1p3,satisfied,True,True,True,0.05113310000160709,1.6262714000004053,107,107,0,0,3,,,be5df3fc995b11950c133946fa937cbb0d849c733d9dd3c763ded200bd0b008d,3c4ddbd762dd98484e06facd60508db067df075aa574823f9387eed0604abe03,3c4ddbd762dd98484e06facd60508db067df075aa574823f9387eed0604abe03,0857eb610305dbea203fe926513354743b503c7d4348c9ca04f8d72f6c3d5f35
pyradiomics,synthetic_921102,synthetic,mr,linear_1p3,True,0.7462406999984523,pyradiomics|synthetic_921102|linear_1p3,satisfied,True,True,True,0.043177299998205854,0.11105510000197683,107,107,0,0,3,,,c3bd72bb78e3a33d7f72647aae0736116530a988a313c0fb5bc10fb0a7713430,4ea5546dc5bd7471a8217fecb9edf56c70d92613db441248667680fc8023438b,4ea5546dc5bd7471a8217fecb9edf56c70d92613db441248667680fc8023438b,9f15641a82f8c4ec2f71ddb81197a4404cc640d3d86bb34613a97ccac01ede1f
pyradiomics,synthetic_921103,synthetic,mr,identity,True,0.7374290000007022,pyradiomics|synthetic_921103|identity,satisfied,True,True,True,0.04158910000114702,0.07031500000084634,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,609a4969557eda8425199433004929b22508bdaa502cadfb296c1b83d75eba04,609a4969557eda8425199433004929b22508bdaa502cadfb296c1b83d75eba04,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
pyradiomics,synthetic_921103,synthetic,mr,cubic_1p3,True,3.0450721999986854,pyradiomics|synthetic_921103|cubic_1p3,satisfied,True,True,True,0.05552739999984624,2.3877143999998225,107,107,0,0,3,,,be5df3fc995b11950c133946fa937cbb0d849c733d9dd3c763ded200bd0b008d,74d4395187a966d8ab16bcd4a85e6cb7f9585ed3ed338512a8adac19a7f8831d,74d4395187a966d8ab16bcd4a85e6cb7f9585ed3ed338512a8adac19a7f8831d,0857eb610305dbea203fe926513354743b503c7d4348c9ca04f8d72f6c3d5f35
pyradiomics,synthetic_921103,synthetic,mr,linear_1p3,True,0.8167318000014347,pyradiomics|synthetic_921103|linear_1p3,satisfied,True,True,True,0.05650720000267029,0.16145599999799742,107,107,0,0,3,,,c3bd72bb78e3a33d7f72647aae0736116530a988a313c0fb5bc10fb0a7713430,6795e5cd8991642ad345f415e36ace19e86f0e5437024a395e1e41ee9c6ea727,6795e5cd8991642ad345f415e36ace19e86f0e5437024a395e1e41ee9c6ea727,9f15641a82f8c4ec2f71ddb81197a4404cc640d3d86bb34613a97ccac01ede1f
pyradiomics,synthetic_921104,synthetic,mr,identity,True,0.7284693000001425,pyradiomics|synthetic_921104|identity,satisfied,True,True,True,0.038506900000356836,0.07724969999981113,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,8badedd2d63e85ebf045246369549e3bab8ae831ccda2977385360b9a539fbe3,8badedd2d63e85ebf045246369549e3bab8ae831ccda2977385360b9a539fbe3,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
pyradiomics,synthetic_921104,synthetic,mr,cubic_1p3,True,2.1316021000020555,pyradiomics|synthetic_921104|cubic_1p3,satisfied,True,True,True,0.05380130000048666,1.470675200002006,107,107,0,0,3,,,be5df3fc995b11950c133946fa937cbb0d849c733d9dd3c763ded200bd0b008d,10d429b38505af73f7a07dfb2e8d614bb5a1dbbda70652fbbb735a374abf98fb,10d429b38505af73f7a07dfb2e8d614bb5a1dbbda70652fbbb735a374abf98fb,0857eb610305dbea203fe926513354743b503c7d4348c9ca04f8d72f6c3d5f35
pyradiomics,synthetic_921104,synthetic,mr,linear_1p3,True,0.7376574000008986,pyradiomics|synthetic_921104|linear_1p3,satisfied,True,True,True,0.044463900001574075,0.11016710000330932,107,107,0,0,3,,,c3bd72bb78e3a33d7f72647aae0736116530a988a313c0fb5bc10fb0a7713430,a1509991324f57611106be8daa297d3b38332fece03d574b1143ae4facc4dabb,a1509991324f57611106be8daa297d3b38332fece03d574b1143ae4facc4dabb,9f15641a82f8c4ec2f71ddb81197a4404cc640d3d86bb34613a97ccac01ede1f
pyradiomics,synthetic_921105,synthetic,mr,identity,True,0.6673650000011548,pyradiomics|synthetic_921105|identity,satisfied,True,True,True,0.036128699997789226,0.0783735999975761,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,5a0e0de26c54c5921b1c9b7d73dc0dbfce71cac95420922c309915bcf42c74aa,5a0e0de26c54c5921b1c9b7d73dc0dbfce71cac95420922c309915bcf42c74aa,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
pyradiomics,synthetic_921105,synthetic,mr,cubic_1p3,True,2.337964499998634,pyradiomics|synthetic_921105|cubic_1p3,satisfied,True,True,True,0.051059200002782745,1.6455353000019386,107,107,0,0,3,,,be5df3fc995b11950c133946fa937cbb0d849c733d9dd3c763ded200bd0b008d,0261a5b71243d28bc15b6b6bacb91897372374a998547041e1594cd05aac1818,0261a5b71243d28bc15b6b6bacb91897372374a998547041e1594cd05aac1818,0857eb610305dbea203fe926513354743b503c7d4348c9ca04f8d72f6c3d5f35
pyradiomics,synthetic_921105,synthetic,mr,linear_1p3,True,0.7252485999997589,pyradiomics|synthetic_921105|linear_1p3,satisfied,True,True,True,0.04279989999849931,0.10969849999673897,107,107,0,0,3,,,c3bd72bb78e3a33d7f72647aae0736116530a988a313c0fb5bc10fb0a7713430,5e17c2f295f44d2a1962c35ac51a452391cc8957371f2e0236368bc77ba53974,5e17c2f295f44d2a1962c35ac51a452391cc8957371f2e0236368bc77ba53974,9f15641a82f8c4ec2f71ddb81197a4404cc640d3d86bb34613a97ccac01ede1f
pyradiomics,synthetic_921106,synthetic,mr,identity,True,0.7085678999974334,pyradiomics|synthetic_921106|identity,satisfied,True,True,True,0.0387282999981835,0.07115940000221599,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,eb4499e57c89c04c7551e28ab8d382e12b62b2e7a185a644a344ae556854b7a2,eb4499e57c89c04c7551e28ab8d382e12b62b2e7a185a644a344ae556854b7a2,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
pyradiomics,synthetic_921106,synthetic,mr,cubic_1p3,True,2.767628200002946,pyradiomics|synthetic_921106|cubic_1p3,satisfied,True,True,True,0.057134599999699276,2.115257199999178,107,107,0,0,3,,,be5df3fc995b11950c133946fa937cbb0d849c733d9dd3c763ded200bd0b008d,c35061413449b7d7c02ef8711a53a0cdf7d36d50686a51f3713c2aeeaab8204b,c35061413449b7d7c02ef8711a53a0cdf7d36d50686a51f3713c2aeeaab8204b,0857eb610305dbea203fe926513354743b503c7d4348c9ca04f8d72f6c3d5f35
pyradiomics,synthetic_921106,synthetic,mr,linear_1p3,True,0.7640199000015855,pyradiomics|synthetic_921106|linear_1p3,satisfied,True,True,True,0.056450399999448564,0.14225159999841708,107,107,0,0,3,,,c3bd72bb78e3a33d7f72647aae0736116530a988a313c0fb5bc10fb0a7713430,65a89aaa55864b722db9f8784c2e09f3a18daf76d303b287ec203e13ad8ecdbd,65a89aaa55864b722db9f8784c2e09f3a18daf76d303b287ec203e13ad8ecdbd,9f15641a82f8c4ec2f71ddb81197a4404cc640d3d86bb34613a97ccac01ede1f
pyradiomics,synthetic_921107,synthetic,mr,identity,True,0.7207381000007445,pyradiomics|synthetic_921107|identity,satisfied,True,True,True,0.040726100000028964,0.06181600000127219,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,0e2f087c3a525aeb7cf1e7503200af3bb590a2cd0578abf062d7a5f6970513ba,0e2f087c3a525aeb7cf1e7503200af3bb590a2cd0578abf062d7a5f6970513ba,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
pyradiomics,synthetic_921107,synthetic,mr,cubic_1p3,True,2.267612999999983,pyradiomics|synthetic_921107|cubic_1p3,satisfied,True,True,True,0.0517933000010089,1.6238516000012169,107,107,0,0,3,,,be5df3fc995b11950c133946fa937cbb0d849c733d9dd3c763ded200bd0b008d,c5d86b8d5378db99391ac3a6e7092fdf4adcf5e604ef12b29fa997325585ff9c,c5d86b8d5378db99391ac3a6e7092fdf4adcf5e604ef12b29fa997325585ff9c,0857eb610305dbea203fe926513354743b503c7d4348c9ca04f8d72f6c3d5f35
pyradiomics,synthetic_921107,synthetic,mr,linear_1p3,True,0.7990320999997493,pyradiomics|synthetic_921107|linear_1p3,satisfied,True,True,True,0.047727799999847775,0.11548160000165808,107,107,0,0,3,,,c3bd72bb78e3a33d7f72647aae0736116530a988a313c0fb5bc10fb0a7713430,669507a3f575f42099cecea643fd835c600b7f216f7017e6256681a73692d6b3,669507a3f575f42099cecea643fd835c600b7f216f7017e6256681a73692d6b3,9f15641a82f8c4ec2f71ddb81197a4404cc640d3d86bb34613a97ccac01ede1f
pyradiomics,synthetic_921108,synthetic,mr,identity,True,0.7400197999995726,pyradiomics|synthetic_921108|identity,satisfied,True,True,True,0.03972540000177105,0.07828220000010333,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,38f866a9235695067ebb81545bb436fc553966ea9da374d4dceb21b476148095,38f866a9235695067ebb81545bb436fc553966ea9da374d4dceb21b476148095,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
pyradiomics,synthetic_921108,synthetic,mr,cubic_1p3,True,2.2139476999982435,pyradiomics|synthetic_921108|cubic_1p3,satisfied,True,True,True,0.05641400000240537,1.5175225999992108,107,107,0,0,3,,,be5df3fc995b11950c133946fa937cbb0d849c733d9dd3c763ded200bd0b008d,09ff760dde3997751d6ee59d841dbee3f4521f5d110c9ab0c36fdb520e6f5175,09ff760dde3997751d6ee59d841dbee3f4521f5d110c9ab0c36fdb520e6f5175,0857eb610305dbea203fe926513354743b503c7d4348c9ca04f8d72f6c3d5f35
pyradiomics,synthetic_921108,synthetic,mr,linear_1p3,True,0.7395142999994277,pyradiomics|synthetic_921108|linear_1p3,satisfied,True,True,True,0.04590269999971497,0.11464989999876707,107,107,0,0,3,,,c3bd72bb78e3a33d7f72647aae0736116530a988a313c0fb5bc10fb0a7713430,908809488f23882c85b30c485c6bb0ee8bdaf97061983e391c2cd102b4c60d52,908809488f23882c85b30c485c6bb0ee8bdaf97061983e391c2cd102b4c60d52,9f15641a82f8c4ec2f71ddb81197a4404cc640d3d86bb34613a97ccac01ede1f
pyradiomics,hippocampus_287,public_anatomical,mr,identity,True,0.7957090999989305,pyradiomics|hippocampus_287|identity,satisfied,True,True,True,0.045869500001572305,0.11824179999894113,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,1339ffeff04ff5ef0f46e735cb13c6c79234eac7885c837c8995b9843461cbab,1339ffeff04ff5ef0f46e735cb13c6c79234eac7885c837c8995b9843461cbab,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
pyradiomics,hippocampus_287,public_anatomical,mr,cubic_1p3,True,1.3771765999990748,pyradiomics|hippocampus_287|cubic_1p3,satisfied,True,True,True,0.0462089000029664,0.6837941000012506,107,107,0,0,3,,,be5df3fc995b11950c133946fa937cbb0d849c733d9dd3c763ded200bd0b008d,31fbd8aa1a28f6cc1d315a2d06123dde8c15b081f3a8750fb99c76d0be9b4c0a,31fbd8aa1a28f6cc1d315a2d06123dde8c15b081f3a8750fb99c76d0be9b4c0a,0857eb610305dbea203fe926513354743b503c7d4348c9ca04f8d72f6c3d5f35
pyradiomics,hippocampus_287,public_anatomical,mr,linear_1p3,True,0.767845499998657,pyradiomics|hippocampus_287|linear_1p3,satisfied,True,True,True,0.046479799999360694,0.1052458000012848,107,107,0,0,3,,,c3bd72bb78e3a33d7f72647aae0736116530a988a313c0fb5bc10fb0a7713430,4551e8b789e66bd0db5e5503d0cca38eddc651430899763084dec1e4851ee6dd,4551e8b789e66bd0db5e5503d0cca38eddc651430899763084dec1e4851ee6dd,9f15641a82f8c4ec2f71ddb81197a4404cc640d3d86bb34613a97ccac01ede1f
pyradiomics,hippocampus_332,public_anatomical,mr,identity,True,0.806725299997197,pyradiomics|hippocampus_332|identity,satisfied,True,True,True,0.04723839999860502,0.11590509999950882,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,4e4e58ac2efe541f0fb34f9718d3972a950b760a2e332b2b65cf6b843141a99b,4e4e58ac2efe541f0fb34f9718d3972a950b760a2e332b2b65cf6b843141a99b,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
pyradiomics,hippocampus_332,public_anatomical,mr,cubic_1p3,True,1.4247093999983917,pyradiomics|hippocampus_332|cubic_1p3,satisfied,True,True,True,0.0535280000003695,0.7659022999978333,107,107,0,0,3,,,be5df3fc995b11950c133946fa937cbb0d849c733d9dd3c763ded200bd0b008d,32540033a9218e78d95964e2e10b89a2ab58e73fd44c49a77524884622b6c44f,32540033a9218e78d95964e2e10b89a2ab58e73fd44c49a77524884622b6c44f,0857eb610305dbea203fe926513354743b503c7d4348c9ca04f8d72f6c3d5f35
pyradiomics,hippocampus_332,public_anatomical,mr,linear_1p3,True,0.7527244000011706,pyradiomics|hippocampus_332|linear_1p3,satisfied,True,True,True,0.038581900000281166,0.09694149999995716,107,107,0,0,3,,,c3bd72bb78e3a33d7f72647aae0736116530a988a313c0fb5bc10fb0a7713430,a193178c5ca95614e0d3a347f0d9045f1b32bf5dee1b4dedc52006dabbeea1a9,a193178c5ca95614e0d3a347f0d9045f1b32bf5dee1b4dedc52006dabbeea1a9,9f15641a82f8c4ec2f71ddb81197a4404cc640d3d86bb34613a97ccac01ede1f
pyradiomics,hippocampus_155,public_anatomical,mr,identity,True,0.7665693999988434,pyradiomics|hippocampus_155|identity,satisfied,True,True,True,0.04521830000157934,0.12291530000220519,107,107,0,0,3,,,0cdd4e187fda8840c3dd60df917dce1040f27fabe2b4ff7ca74a6a6a88488faa,229a079a87fe80091887f4b15e2b8cb147fc1b764fd78f50e8cda5eb23cbf5e3,229a079a87fe80091887f4b15e2b8cb147fc1b764fd78f50e8cda5eb23cbf5e3,3ab13e37e49935e49dab3a446840d4eb7d766f3e95252b86016741470ba8999c
